97342.4	3.27545	0.599949	5.20245
97646.2	3.11521	0.461715	5.09225
97520.2	3.26562	0.30447	5.12338
97342.4	3.27545	0.599949	5.20245
97342.4	3.27545	0.599949	5.20245
97342.4	3.27545	0.599949	5.20245
97358.4	3.31717	0.499337	5.73008
97155.1	3.38946	0.6953	5.77221
97252.9	3.39963	0.520343	4.57639
97007.8	3.38423	0.896943	4.62285
95481	4.63747	3.5281	0.17267
95464.5	5.01475	3.75671	0.203354
95574.3	5.02254	3.21756	0.376637
95558	4.29613	3.11135	0.000920335
95481	4.63747	3.5281	0.17267
95432.4	4.07422	3.44345	0.0353086
95481	4.63747	3.5281	0.17267
95481	4.63747	3.5281	0.17267
95481	4.63747	3.5281	0.17267
95481	4.63747	3.5281	0.17267
95481	4.63747	3.5281	0.17267
95481	4.63747	3.5281	0.17267
95247	3.79052	4.0144	0.217559
95242.9	3.92845	4.20723	0.274454
95035.8	1.387	9.25518	3.916
95017.9	1.28679	8.97335	3.54877
95015.6	1.33605	8.91088	3.56663
95016.5	1.40463	8.89202	4.02711
95028.8	1.69919	8.95038	4.0662
95058.9	1.95785	9.40915	3.77168
95009.2	1.61664	8.65032	3.35882
95053.4	1.22348	9.68164	4.05002
95030.6	1.40016	9.14895	3.71457
95062.6	1.68297	9.66782	4.02014
95030.6	1.40016	9.14895	3.71457
95030.6	1.40016	9.14895	3.71457
95009.8	0.623995	9.05161	3.42738
95030.6	1.40016	9.14895	3.71457
95033.6	0.59965	9.46954	3.38385
95061.9	1.21093	9.87168	3.14633
95044.1	0.596002	9.6716	3.75299
95113.2	3.50447	9.29894	6.54733
95089.8	3.13113	9.02921	6.54447
95123.6	3.65754	9.48712	6.21038
95122	3.9089	8.79991	6.47185
95087.9	3.13359	8.96107	5.80082
95104.9	3.48111	8.98569	6.20981
95085.3	3.30075	8.5781	5.88952
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
95104.9	3.48111	8.98569	6.20981
94987.5	2.28136	7.72531	7.76879
94999.6	2.48948	7.68239	7.61951
94976.2	2.00626	7.82656	7.70224
94985.9	2.43178	7.5104	7.95978
94992.1	2.15052	7.9429	7.98397
94987.5	2.28136	7.72531	7.76879
94944.3	1.7921	7.56239	8.03846
94997.4	2.02078	8.15258	7.37655
94987.5	2.28136	7.72531	7.76879
94932	1.83881	7.36606	8.12031
94987.5	2.28136	7.72531	7.76879
94987.5	2.28136	7.72531	7.76879
94987.5	2.28136	7.72531	7.76879
95418.5	7.47909	4.81969	9.87304
95418.5	7.47909	4.81969	9.87304
95432.6	7.72196	4.63174	9.90704
95401.9	7.57616	5.09595	9.77322
95411.4	7.54065	4.93712	9.54629
95421.3	7.23989	4.74189	9.58354
95420.9	7.06234	4.71435	9.85771
95414.3	7.95785	4.94712	9.73627
95440.6	7.08336	4.46718	9.79282
95463.2	7.45689	4.19561	9.89942
90742.3	0.644699	1.84637	7.53216
91513.6	0.80404	1.8997	7.71738
91812.6	0.785134	2.0735	7.52029
89821	0.61673	1.63086	7.69528
89600.7	0.419873	1.7545	7.72396
91638.4	0.916933	1.61167	7.68759
90836.1	0.801734	1.59485	7.26211
91084.1	0.821237	1.65445	7.18361
90742.3	0.644699	1.84637	7.53216
90742.3	0.644699	1.84637	7.53216
95324.6	7.99043	6.91676	0.419376
95329.8	8.22767	6.90687	0.329207
95318.5	7.79954	6.9665	0.63087
95316.3	8.09641	7.24732	0.617903
95326.6	8.17768	6.97482	0.768009
95338.8	8.31166	6.68967	0.282965
95307	7.70812	7.25026	0.201051
95329.5	7.64468	6.5642	0.48214
95314.2	7.50925	6.87504	0.277036
95324.6	7.99043	6.91676	0.419376
95324.6	7.99043	6.91676	0.419376
95324.6	7.99043	6.91676	0.419376
95352.5	8.20491	6.27684	0.456936
95377.1	9.79423	5.97124	2.74389
95377.1	9.79423	5.97124	2.74389
95386.8	9.81795	5.67012	2.68081
95384.8	9.81681	5.73053	2.53593
95377.1	9.79423	5.97124	2.74389
95389.1	9.85522	5.59816	2.93714
95365.2	9.59998	6.32678	2.60919
95364	9.60692	6.3683	2.6507
95377.1	9.49091	5.94254	3.177
95370.7	9.82457	6.17942	3.2819
95358.8	9.67058	6.55259	2.88912
95366.8	9.2712	6.21477	2.97955
95370.3	9.96296	6.2101	1.80181
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95341.8	5.97086	5.25313	5.08822
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95358.6	6.56379	5.3845	5.07097
95396	6.7624	4.95774	4.80549
95426	6.2046	4.44163	5.10408
95311.5	5.7147	5.45419	4.82001
95371.9	6.21418	5.0263	4.90414
95305.1	5.93842	5.7487	4.79263
95371.9	6.21418	5.0263	4.90414
95370.3	5.79042	4.81686	4.22681
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95371.9	6.21418	5.0263	4.90414
95121.8	3.89739	8.8219	9.6196
95138.4	4.22897	8.83982	9.58694
95123.9	3.98058	8.69088	9.15403
95108.4	3.80487	8.33889	9.65543
95134.5	4.03017	9.22341	9.91644
95099.6	3.54793	8.61548	9.98695
95121.8	3.89739	8.8219	9.6196
95110.8	3.5804	9.04223	9.16699
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95121.8	3.89739	8.8219	9.6196
95497.5	9.19765	3.05821	6.27597
95497.5	9.19765	3.05821	6.27597
95484.2	9.5386	3.14689	6.5505
95497.5	9.19765	3.05821	6.27597
95497.5	9.19765	3.05821	6.27597
95519.5	9.14582	2.57931	6.60618
95497.1	9.38708	2.93029	6.84025
95471.9	9.14664	3.66421	6.46446
95470.6	9.68847	3.40389	6.0075
95480.5	8.93824	3.57682	5.93661
95493	8.72609	3.42822	5.8853
95517.4	9.41037	2.36841	6.19003
95497.5	9.19765	3.05821	6.27597
95470.1	9.60625	3.46734	5.8135
92341.4	1.00026	1.90376	2.19838
93634	1.35084	2.15539	2.14863
92341.4	1.00026	1.90376	2.19838
92341.4	1.00026	1.90376	2.19838
92594	1.02522	2.07636	2.67124
94025.1	1.48427	2.10311	2.23061
89710.6	0.692858	1.47739	2.19966
92341.4	1.00026	1.90376	2.19838
93277.7	1.22132	1.86066	1.68923
92341.4	1.00026	1.90376	2.19838
92341.4	1.00026	1.90376	2.19838
90448	0.79658	1.41711	2.49789
93378.3	1.19849	2.53412	2.06873
95410.5	1.51554	1.45464	2.27334
95379.4	1.49143	1.43904	2.43045
91160.6	0.777072	1.79561	1.3742
92664.6	0.6167	2.70178	1.87916
91882.6	0.301784	2.45926	1.681
95278.8	5.91483	6.19317	9.70541
95279	5.90417	6.17779	9.36902
95287.5	5.98397	6.10042	9.38853
95278.8	5.91483	6.19317	9.70541
95292.3	6.11351	6.14139	9.25245
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95278.8	5.91483	6.19317	9.70541
95333	6.68375	5.86714	9.84297
95278.8	5.91483	6.19317	9.70541
94996.6	3.11081	4.74293	5.48312
95015.4	3.24358	5.11457	5.23903
95110	3.52356	4.56631	5.74521
95089.1	3.58971	5.03394	5.53141
94996.6	3.11081	4.74293	5.48312
95071.5	3.32931	4.47006	5.99741
94968	3.00696	4.79272	6.10992
94996.6	3.11081	4.74293	5.48312
94996.6	3.11081	4.74293	5.48312
95024.5	3.03565	4.08575	5.47808
94835.6	2.55523	4.46645	5.24163
95120	3.38362	4.17492	5.73428
94903.3	2.71842	4.14675	5.45322
95013.1	2.97993	4.01903	5.78598
94847.7	2.59019	4.41675	6.17462
94795.7	2.27759	5.21747	5.8223
95249.3	4.84981	5.34067	9.86179
95239.4	4.74519	5.32514	9.94048
95241.1	4.9486	5.59674	9.85952
95203.6	4.42157	5.29575	9.57829
95276.2	4.77275	4.93613	9.52321
95308.6	5.27637	5.10025	9.62358
95285.3	4.83768	4.91544	9.51975
95308	5.39142	5.21087	9.71705
95297.9	5.42892	5.37219	9.85762
95249.3	4.84981	5.34067	9.86179
95329.1	5.18406	4.81007	9.74733
95249.3	4.84981	5.34067	9.86179
95322.9	9.22751	7.72767	2.98145
95319.4	9.41802	7.99772	2.94259
95322.9	9.22751	7.72767	2.98145
95319.3	9.45705	8.02287	2.50299
95322.9	9.22751	7.72767	2.98145
95340.7	9.43298	7.12463	2.91394
95323.8	8.76322	7.42309	3.44793
95323	8.69615	7.41064	3.37445
95315.2	8.44014	7.52837	2.92746
95328.1	9.08556	7.44053	2.23294
95325.7	9.56571	7.79215	2.22009
95321.5	9.03095	7.67082	3.822
95318.9	9.26125	7.92137	2.1385
95335.9	9.55452	7.36067	3.74962
95326.7	8.51926	7.17645	2.79518
95317.4	8.47849	7.4739	2.38932
95326.6	9.76358	7.8559	3.82444
95239.4	4.74519	5.32514	9.94048
95241.1	4.9486	5.59674	9.85952
95194.2	4.28465	5.17671	9.97764
95203.6	4.42157	5.29575	9.57829
95218.9	4.84495	5.80205	9.99537
95276.2	4.77275	4.93613	9.52321
95285.3	4.83768	4.91544	9.51975
95329.1	5.18406	4.81007	9.74733
100099	1.86815	0.677326	8.70823
98591.7	2.08445	0.886551	8.59728
97872.5	1.77977	1.0777	8.82516
101019	1.46395	0.715276	9.00322
99916.4	2.16457	0.464248	8.27701
