2.06751	3.29688	5.80822	2
4.28059	6.33169	6.27951	2
3.78384	6.15094	5.61976	2
8.01816	6.35193	8.8696	2
5.63164	6.74654	6.82618	3
8.35018	5.68673	9.29783	2
6.99914	3.80641	0.375159	2
6.8007	5.94447	3.2545	2
5.87086	2.6194	4.60475	2
6.69713	7.32665	7.39378	2
6.72407	4.6247	3.70263	2
2.87353	7.11459	8.77749	2
7.54011	6.46585	6.93491	2
5.9101	5.81417	4.96353	2
5.64434	2.06352	7.68416	2
1.86718	2.95723	5.55039	2
3.86001	4.60609	8.89889	2
8.15227	4.91178	2.07887	2
5.01239	4.60939	9.18667	2
2.25133	2.72414	5.86778	2
6.40596	6.07632	4.08561	2
3.39034	3.04219	5.61834	2
4.91242	5.48265	5.49072	2
5.9791	8.18482	4.6848	2
5.21683	1.85309	6.73562	2
6.88374	4.58459	5.20481	2
3.74617	3.16805	5.8609	2
4.09394	6.31323	7.28733	2
6.50612	4.66773	9.16272	2
7.22224	5.16716	5.28791	2
3.69107	4.71635	4.26917	2
5.53056	4.53667	8.91418	2
6.17686	4.2825	4.92784	2
3.81918	2.79165	3.61034	2
6.23613	3.95978	0.883743	2
6.94299	4.25473	3.74076	2
4.4334	7.6063	6.82715	2
0.321967	8.37251	5.05026	2
4.21899	5.88193	2.93919	2
5.12137	8.77598	6.04555	2
4.23994	2.48731	6.79953	2
4.28603	3.37169	6.22751	2
2.78151	8.26679	2.4933	2
5.89997	2.38433	7.14952	2
4.55419	4.75807	5.16997	2
4.33456	4.43668	3.71811	2
2.89649	4.68892	7.10908	2
3.19346	4.33263	4.47331	2
4.08674	4.67344	5.14335	2
5.00133	1.71365	6.38987	2
3.42058	4.15351	4.73866	2
4.99007	5.5159	5.00549	2
3.88869	6.59172	5.28657	2
2.24741	5.72067	5.04425	2
0.951867	6.20061	4.95731	2
3.90842	3.95597	5.59344	2
1.79427	8.28055	2.63201	2
1.71567	7.80475	3.95915	2
5.45003	2.49479	1.43704	2
3.99318	5.22337	4.70248	2
7.07222	3.63017	5.28912	2
