123397	3.46717	0.943259	4.96112
123397	3.46717	0.943259	4.96112
123397	3.46717	0.943259	4.96112
123397	3.46717	0.943259	4.96112
160059	4.39986	3.50474	4.80107
123397	3.46717	0.943259	4.96112
195814	4.50197	2.46983	2.4486
174416	7.41425	5.92152	0.0839311
174104	7.88108	6.29802	5.76903
0	2.79328	0	4.93586
151291	1.5868	10	3.09434
0	2.79328	0	4.93586
0	2.79328	0	4.93586
0	2.79328	0	4.93586
0	2.79328	0	4.93586
0	2.79328	0	4.93586
0	2.79328	0	4.93586
197397	9.07622	2.81271	2.36053
110586	3.38965	0.750853	4.72113
110586	3.38965	0.750853	4.72113
110586	3.38965	0.750853	4.72113
110586	3.38965	0.750853	4.72113
110586	3.38965	0.750853	4.72113
147850	2.03191	8.69282	0
110586	3.38965	0.750853	4.72113
110586	3.38965	0.750853	4.72113
193590	9.16066	3.33427	7.30612
143320	1.51372	7.51547	7.53479
191276	7.22294	4.00343	2.86883
126344	3.13555	4.02803	8.12346
169466	9.14577	8.76212	9.73264
87187.8	1.43747	2.21036	7.32074
149491	4.44979	5.34599	9.4414
110586	3.38965	0.750853	4.72113
187497	6.32509	4.03769	5.14469
110586	3.38965	0.750853	4.72113
89563.2	2.29599	1.97149	7.9367
182285	6.65994	4.56676	5.64184
149970	4.08581	7.85271	10
150029	2.25419	9.35773	3.30927
176792	7.53096	5.6301	2.3605
177053	7.40084	5.51954	3.53738
101581	2.93048	2.01099	8.82287
124026	3.24131	3.45081	8.20415
131774	3.54518	0.568525	4.79903
148615	3.11366	8.46611	6.60766
131774	3.54518	0.568525	4.79903
131774	3.54518	0.568525	4.79903
131774	3.54518	0.568525	4.79903
131774	3.54518	0.568525	4.79903
131774	3.54518	0.568525	4.79903
148152	4.1134	3.73701	5.36011
0	2.84547	0	4.94034
145834	0.189885	8.19948	7.65066
0	2.84547	0	4.94034
181621	6.55995	4.56958	1.92322
0	2.84547	0	4.94034
0	2.84547	0	4.94034
0	2.84547	0	4.94034
75325.5	3.3119	0.400215	0.453611
121861	2.3457	4.19741	5.8947
